30.01,800,72,44
30.04,812,104,24
30.08,828,92,24
30.11,852,104,40
30.13,928,80,28
30.16,980,64,28
30.18,1020,88,-4
30.23,1148,32,-16
30.25,1240,20,-8
30.28,1272,76,20
30.3,1324,24,-8
30.33,1332,8,-4
30.35,1348,16,-8
30.37,1340,-116,-52
30.4,1308,-4,0
30.42,1256,-32,4
30.45,1236,-44,-20
30.47,1188,-48,0
30.5,1088,-104,-20
30.52,1032,-52,-16
30.55,976,-112,-8
30.57,920,-64,4
30.62,836,-120,28
30.64,836,-112,8
30.67,828,-104,24
30.69,840,-84,28
30.74,924,-104,8
30.76,980,-80,-20
30.79,1024,-76,8
30.81,1080,-64,16
30.84,1184,-52,-20
30.86,1244,-8,-36
30.89,1264,-20,32
30.91,1320,-12,-48
30.94,1304,4,-28
30.96,1336,32,-12
30.99,1320,28,16
31.01,1312,32,-24
31.03,1276,4,8
31.06,1216,96,16
31.08,1124,72,24
31.13,1028,104,16
31.16,992,96,28
31.18,932,96,16
31.21,852,96,-12
31.23,852,112,-20
31.25,792,108,60
31.28,832,120,52
31.3,824,88,8
31.33,864,96,48
31.35,920,68,16
31.37,952,64,40
31.4,1016,76,8
31.42,1048,100,20
31.45,1176,88,-28
31.47,1204,12,16
31.5,1248,72,4
31.52,1284,8,-12
31.54,1308,20,-20
31.59,1316,-4,-16
31.64,1284,20,-20
31.69,1140,-76,16
31.72,1080,-76,-8
31.74,1044,-44,12
31.77,988,-56,-24
31.79,896,-84,32
31.81,888,-112,-12
31.84,844,-112,32
31.86,848,-116,4
31.88,836,-108,4
31.91,860,-104,20
31.93,892,-84,4
31.96,916,-88,24
31.98,972,-76,-4
32.01,1004,-76,-24
32.03,1056,-28,8
32.05,1156,-60,-12
32.1,1232,-20,28
32.13,1288,0,24
32.15,1312,12,-24
32.18,1308,16,-20
32.21,1308,24,-16
32.23,1292,92,32
32.26,1224,56,12
32.28,1188,72,-28
32.33,1108,28,44
32.35,1024,84,-12
32.38,932,72,36
32.4,912,84,4
32.42,852,88,44
32.47,828,88,24
32.5,792,112,140
32.52,856,72,32
32.54,876,92,44
32.57,916,92,20
32.59,948,64,8
32.62,1036,68,12
32.64,1088,56,20
32.67,1144,56,-8
32.69,1176,48,-16
32.72,1232,20,-4
32.74,1284,28,4
32.77,1304,28,-16
32.79,1308,4,-8
32.84,1264,-8,-116
32.86,1232,-40,-4
32.89,1180,-40,-4
32.91,1144,-72,-8
32.94,1104,-80,16
32.96,1044,-68,-8
32.98,968,-88,8
33.01,920,-52,-12
33.03,896,-128,0
33.06,848,-104,0
33.08,852,-112,40
33.11,868,-108,8
33.13,860,-116,28
33.15,896,-96,-8
33.2,968,-80,-20
33.23,1044,-44,0
33.25,1092,-64,-8
33.27,1144,-48,-12
33.33,1260,-16,-28
33.35,1272,0,12
33.37,1288,4,-16
33.4,1296,24,8
33.42,1280,24,-12
33.45,1260,36,0
33.47,1240,32,-4
33.49,1184,52,-12
33.52,1132,116,0
33.54,1088,68,-4
33.57,988,96,24
33.59,956,72,12
33.62,912,76,32
33.64,884,84,36
33.67,856,84,28
33.69,832,84,40
33.69,832,84,40
33.72,816,100,-20
33.74,852,120,40
33.76,868,76,16
33.79,944,84,36
33.81,992,68,16
33.84,1024,68,32
33.86,1068,80,12
33.89,1116,68,-4
33.94,1236,16,-4
33.96,1264,32,-16
33.98,1284,20,-12
34.01,1288,-4,-8
34.04,1172,0,-92
34.06,1216,12,68
34.08,1272,-64,-20
34.11,1200,-52,8
34.13,1108,-76,-20
34.16,1060,-68,-12
34.18,1012,-84,-4
34.21,972,-104,-36
34.23,928,-84,16
34.26,884,-156,8
34.28,864,-72,32
34.3,860,-140,4
34.33,864,-100,24
34.35,864,-92,4
34.48,1120,-68,-20
34.5,1172,-24,-40
34.53,1204,-16,28
34.6,1280,16,-12
34.62,1276,24,8
34.67,1244,40,-16
34.7,1180,36,-16
34.72,1136,96,4
34.75,1092,80,8
34.77,1052,68,4
34.82,924,80,28
34.84,904,100,4
34.87,864,84,36
34.89,864,68,20
34.92,852,100,40
34.94,880,80,-32
34.97,896,80,64
34.99,908,92,16
35.02,944,60,20
35.04,988,68,8
35.07,1056,104,-8
35.09,1112,48,20
35.11,1152,16,12
35.14,1168,92,-12
35.16,1248,24,4
35.19,1272,40,0
35.21,1272,4,-20
35.26,1260,56,20
35.29,1224,-56,-56
35.31,1196,-36,-28
35.33,1136,-12,-4
35.36,1092,-80,-36
35.39,1012,-80,-20
35.41,992,-60,-16
35.43,948,-104,0
35.46,904,-80,16
35.48,892,-92,28
35.51,872,-72,0
35.53,864,-128,20
35.56,872,-60,20
35.58,900,-132,12
35.61,952,-116,-4
35.63,996,-64,-24
35.66,1028,-60,-12
35.7,1104,-32,8
35.7,1104,-32,8
35.73,1140,-20,-8
35.75,1216,-8,-4
35.78,1236,-4,-8
35.8,1268,4,-4
35.82,1272,0,-12
35.85,1252,20,-12
35.88,1240,36,8
35.9,1208,48,-16
35.92,1160,44,4
35.95,1140,48,12
36,1004,80,20
36.02,968,76,20
36.05,936,72,20
36.07,880,88,36
36.1,864,68,28
36.12,852,84,28
36.15,848,88,-8
36.17,864,56,76
36.19,912,80,24
36.22,940,100,32
36.27,1020,64,16
36.29,1052,84,20
36.32,1136,44,8
36.34,1156,100,40
36.37,1208,36,-24
36.39,1228,28,4
36.42,1256,0,-20
36.44,1248,-12,4
36.46,1248,-4,-24
36.49,1332,-84,4
36.54,1144,-48,-4
36.56,1092,-68,-12
36.59,1048,-44,-20
36.61,1008,-84,-8
36.64,984,-88,12
36.66,928,-96,12
36.69,904,-68,16
36.71,876,-140,16
36.74,876,-128,12
36.76,884,-44,20
36.79,888,-136,16
36.81,920,-56,4
36.83,932,-100,-28
36.86,1004,-56,16
36.88,1068,-76,-12
36.93,1116,-28,28
36.95,1168,-24,-24
36.98,1184,-12,-12
37,1240,-8,-4
37.03,1244,4,-4
37.05,1248,12,-32
37.08,1236,16,-12
37.1,1220,56,-4
37.15,1140,60,-8
37.17,1076,72,40
37.2,1052,40,-12
37.25,944,60,20
37.27,916,88,24
37.37,900,44,24
37.37,900,44,24
37.4,892,72,4
37.42,904,68,16
37.45,976,84,28
37.47,1016,60,8
37.49,1044,72,20
37.52,1084,68,20
37.54,1152,48,32
37.57,1192,32,-44
37.59,1216,20,4
37.62,1232,36,-8
37.64,1240,-4,-16
37.66,1236,-4,-28
37.69,1156,36,-12
37.72,1224,-68,-28
37.72,1224,-68,-28
37.74,1160,-32,-24
37.76,1116,-40,-32
37.79,1052,-60,4
37.82,1016,-64,-8
37.84,980,-84,-12
37.86,956,-68,4
37.89,888,-80,24
37.91,888,-104,0
37.94,868,-104,28
37.96,880,-92,16
37.99,872,-72,4
38.01,896,-96,0
38.03,948,-60,-8
38.06,992,-76,-8
38.08,1016,-64,4
38.13,1104,-52,20
38.16,1168,-8,-28
38.18,1168,-28,16
38.21,1212,-20,-24
38.23,1220,0,0
38.26,1244,16,-24
38.28,1224,20,12
38.28,1224,20,12
38.3,1208,32,-4
38.35,1172,68,-28
38.38,1072,52,48
38.4,1060,40,-24
38.43,988,60,28
38.47,940,68,0
38.5,884,84,36
38.55,864,80,36
38.57,868,80,20
38.59,880,60,12
38.62,908,60,44
38.64,940,68,28
38.67,972,84,16
38.69,1012,48,0
38.71,1040,72,8
38.76,1136,96,16
38.79,1176,0,-24
38.81,1200,36,32
38.83,1220,28,-4
38.86,1216,0,0
38.89,1220,4,-20
38.91,1184,-16,4
38.94,1164,-48,-32
38.96,1124,-40,28
38.99,1096,-48,-36
39.01,1048,-68,-16
39.04,1020,-64,0
39.06,988,-56,-4
39.08,924,-92,8
39.11,900,-76,16
39.13,888,-88,16
39.16,872,-104,28
39.18,888,-84,40
39.21,904,-68,0
39.23,924,-92,8
39.25,952,-72,4
39.28,988,-76,-24
39.3,1012,-76,-24
39.33,1084,-40,-4
39.35,1108,-44,-12
39.38,1160,-24,-16
39.4,1168,-24,-20
39.43,1208,0,8
39.45,1228,12,-16
39.48,1224,20,-4
39.5,1208,12,-16
39.53,1200,32,-12
39.55,1156,60,-12
39.57,1128,68,-16
39.6,1064,72,36
39.65,996,72,0
39.67,936,56,36
39.7,916,84,16
39.72,884,92,28
39.74,880,68,20
39.77,876,88,28
39.79,880,72,20
39.82,904,44,4
39.84,920,48,28
39.87,948,88,24
39.92,1048,48,4
39.94,1064,40,16
39.96,1104,48,12
39.99,1140,52,16
40.02,1184,24,8
40.04,1212,16,-20
40.07,1216,-4,-16
40.09,1212,4,0
40.11,1212,-16,-12
40.14,1172,-32,-20
40.18,1104,-36,20
40.21,1092,-56,-4
40.24,1016,-76,-4
40.26,992,-88,-4
