36.71,1144.00,-40.00,0.00
36.74,1156.00,-8.00,28.00
36.76,1184.00,-36.00,-4.00
36.79,1180.00,-8.00,-8.00
36.79,1180.00,-8.00,-8.00
36.81,1212.00,8.00,-24.00
36.86,1168.00,16.00,-12.00
36.91,1112.00,44.00,-4.00
36.93,1060.00,44.00,-24.00
36.96,1012.00,72.00,20.00
36.98,988.00,72.00,-20.00
37.00,952.00,76.00,20.00
37.03,932.00,72.00,16.00
37.06,888.00,64.00,8.00
37.11,884.00,44.00,20.00
37.13,900.00,76.00,8.00
37.16,924.00,72.00,4.00
37.18,956.00,80.00,0.00
37.21,988.00,52.00,-8.00
37.23,1012.00,60.00,-8.00
37.25,1040.00,40.00,-16.00
37.28,1108.00,40.00,-4.00
37.30,1156.00,36.00,-20.00
37.33,1168.00,24.00,-8.00
37.35,1192.00,32.00,-8.00
37.40,1180.00,-28.00,16.00
37.43,1184.00,-36.00,-12.00
37.45,1148.00,-12.00,16.00
37.47,1124.00,0.00,-24.00
37.50,1060.00,-76.00,4.00
37.52,1036.00,-36.00,-28.00
37.55,1008.00,-96.00,16.00
37.57,976.00,-36.00,-28.00
37.62,912.00,-108.00,-32.00
37.65,884.00,-72.00,4.00
37.67,908.00,-96.00,-32.00
37.72,928.00,-92.00,16.00
37.77,980.00,-48.00,8.00
37.79,1012.00,-64.00,-24.00
37.82,1040.00,-56.00,-4.00
37.84,1104.00,-36.00,-4.00
37.87,1128.00,-12.00,-8.00
37.89,1160.00,-36.00,0.00
37.92,1188.00,-16.00,-20.00
37.94,1188.00,-20.00,-12.00
37.96,1184.00,32.00,-28.00
37.99,1168.00,40.00,-4.00
38.01,1164.00,40.00,-20.00
38.03,1140.00,60.00,-4.00
38.06,1100.00,36.00,-4.00
38.08,1068.00,56.00,-4.00
38.13,984.00,68.00,-20.00
38.15,936.00,88.00,16.00
38.18,916.00,76.00,20.00
38.21,888.00,88.00,16.00
38.23,880.00,72.00,16.00
38.26,892.00,96.00,20.00
38.28,896.00,56.00,8.00
38.30,920.00,52.00,8.00
38.33,956.00,76.00,0.00
38.35,984.00,68.00,16.00
38.38,1028.00,64.00,-32.00
38.40,1048.00,52.00,-4.00
38.45,1140.00,44.00,-20.00
38.47,1160.00,20.00,-12.00
38.50,1176.00,20.00,-32.00
38.50,1176.00,20.00,-32.00
38.52,1180.00,4.00,-28.00
38.55,1192.00,-16.00,0.00
38.57,1152.00,-12.00,-24.00
38.60,1144.00,-32.00,-8.00
38.62,1108.00,-32.00,8.00
38.64,1096.00,-48.00,8.00
38.69,984.00,-96.00,4.00
38.72,972.00,-48.00,-12.00
38.74,948.00,-96.00,0.00
38.77,924.00,-92.00,-8.00
38.79,896.00,-76.00,8.00
38.82,904.00,-80.00,-8.00
38.84,904.00,-76.00,-8.00
38.87,924.00,-72.00,16.00
38.89,936.00,-64.00,-12.00
38.92,992.00,-64.00,-16.00
38.94,1024.00,-52.00,-16.00
38.96,1044.00,-56.00,-12.00
38.99,1072.00,-44.00,4.00
39.01,1128.00,-20.00,-16.00
39.04,1148.00,-28.00,-12.00
39.06,1164.00,8.00,-28.00
39.09,1168.00,-12.00,-12.00
39.11,1172.00,20.00,-8.00
39.14,1152.00,24.00,-16.00
39.16,1140.00,44.00,-8.00
39.18,1104.00,44.00,-12.00
39.21,1096.00,44.00,-4.00
39.23,1056.00,68.00,16.00
39.26,1024.00,92.00,-16.00
39.28,964.00,80.00,28.00
39.30,948.00,40.00,-4.00
39.33,908.00,92.00,4.00
39.36,904.00,84.00,32.00
39.38,896.00,72.00,-8.00
39.40,896.00,88.00,24.00
39.43,912.00,44.00,-4.00
39.45,928.00,88.00,32.00
39.47,956.00,72.00,-8.00
39.50,968.00,48.00,-20.00
39.52,1024.00,52.00,-8.00
39.55,1060.00,52.00,-4.00
39.57,1088.00,40.00,-12.00
39.59,1120.00,24.00,-20.00
39.62,1132.00,24.00,-20.00
39.64,1168.00,4.00,-20.00
39.67,1168.00,4.00,-8.00
39.69,1172.00,0.00,-24.00
39.72,1152.00,-16.00,-12.00
39.74,1148.00,-68.00,8.00
39.76,1100.00,4.00,-4.00
39.79,1060.00,-80.00,0.00
39.81,1040.00,-52.00,-8.00
39.84,1012.00,-60.00,-4.00
39.86,988.00,-76.00,-8.00
39.89,936.00,-88.00,0.00
39.91,924.00,-72.00,-12.00
39.93,912.00,-96.00,0.00
39.96,900.00,-76.00,-24.00
39.98,912.00,-68.00,-12.00
40.01,932.00,-76.00,16.00
